0.124297,0.109969,0.0955162,0.0814475,0.0681825,0.0560355,0.0452114,0.0358118,0.0278484,0.0212602,0.0159342,0.0117243,0.00846916,0.00600602,0.00418146,0.00285801,0.00191776,0.00126333,0.000817029,0.000518742,0.00032334,0.000197862,0.000118867,7.01056e-05,4.05919e-05,2.30739e-05,1.28765e-05,7.05452e-06,3.79431e-06,2.00351e-06,1.03859e-06,5.28561e-07
0.125058,0.110642,0.096101,0.0819461,0.0686,0.0563785,0.0454881,0.0360311,0.0280189,0.0213904,0.0160318,0.0117961,0.00852101,0.00604279,0.00420706,0.0028755,0.0019295,0.00127107,0.000822031,0.000521918,0.00032532,0.000199074,0.000119595,7.05348e-05,4.08404e-05,2.32152e-05,1.29553e-05,7.0977e-06,3.81753e-06,2.01578e-06,1.04495e-06,5.31797e-07
0.123525,0.109287,0.0949234,0.080942,0.0677593,0.0556877,0.0449307,0.0355896,0.0276755,0.0211283,0.0158353,0.0116516,0.00841659,0.00596874,0.0041555,0.00284027,0.00190585,0.00125549,0.000811958,0.000515522,0.000321333,0.000196634,0.000118129,6.96705e-05,4.034e-05,2.29307e-05,1.27965e-05,7.01073e-06,3.77075e-06,1.99108e-06,1.03215e-06,5.2528e-07
0.119783,0.105976,0.0920477,0.0784899,0.0657066,0.0540006,0.0435696,0.0345114,0.0268371,0.0204882,0.0153556,0.0112986,0.00816161,0.00578792,0.00402962,0.00275422,0.00184812,0.00121746,0.00078736,0.000499905,0.000311599,0.000190677,0.00011455,6.75598e-05,3.91179e-05,2.2236e-05,1.24089e-05,6.79834e-06,3.65652e-06,1.93076e-06,1.00088e-06,5.09367e-07
0.114033,0.100888,0.0876289,0.0747219,0.0625523,0.0514083,0.041478,0.0328546,0.0255488,0.0195047,0.0146184,0.0107562,0.00776981,0.00551007,0.00383617,0.00262201,0.0017594,0.00115901,0.000749563,0.000475907,0.00029664,0.000181524,0.000109051,6.43166e-05,3.724e-05,2.11685e-05,1.18132e-05,6.47198e-06,3.48099e-06,1.83807e-06,9.52832e-07,4.84914e-07
0.106576,0.094291,0.0818986,0.0698356,0.0584618,0.0480466,0.0387656,0.0307062,0.0238781,0.0182292,0.0136625,0.0100528,0.00726172,0.00514975,0.00358531,0.00245054,0.00164434,0.00108322,0.000700546,0.000444786,0.000277242,0.000169653,0.00010192,6.01107e-05,3.48048e-05,1.97843e-05,1.10407e-05,6.04876e-06,3.25336e-06,1.71787e-06,8.90523e-07,4.53204e-07
0.0977872,0.0865155,0.075145,0.0640768,0.0536409,0.0440845,0.0355689,0.0281741,0.021909,0.016726,0.0125359,0.00922383,0.0066629,0.00472508,0.00328966,0.00224847,0.00150875,0.000993896,0.000642777,0.000408107,0.00025438,0.000155663,9.35155e-05,5.51538e-05,3.19347e-05,1.81528e-05,1.01302e-05,5.54996e-06,2.98507e-06,1.57621e-06,8.17088e-07,4.15832e-07
0.0880847,0.0779313,0.067689,0.057719,0.0483186,0.0397104,0.0320397,0.0253786,0.0197352,0.0150664,0.011292,0.00830863,0.0060018,0.00425626,0.00296325,0.00202537,0.00135905,0.000895281,0.000579,0.000367614,0.00022914,0.000140218,8.42367e-05,4.96814e-05,2.87661e-05,1.63517e-05,9.1251e-06,4.99929e-06,2.68889e-06,1.41982e-06,7.36016e-07,3.74572e-07
0.0778956,0.0689167,0.0598592,0.0510424,0.0427294,0.0351169,0.0283336,0.022443,0.0174523,0.0133236,0.00998584,0.00734754,0.00530755,0.00376392,0.00262048,0.00179109,0.00120184,0.000791721,0.000512025,0.000325091,0.000202635,0.000123999,7.44928e-05,4.39346e-05,2.54386e-05,1.44602e-05,8.06957e-06,4.421e-06,2.37786e-06,1.25558e-06,6.50878e-07,3.31244e-07
0.067627,0.0598318,0.0519682,0.0443138,0.0370966,0.0304877,0.0245985,0.0194844,0.0151517,0.0115672,0.00866946,0.00637895,0.00460788,0.00326774,0.00227504,0.00155498,0.00104341,0.000687352,0.000444527,0.000282236,0.000175922,0.000107652,6.46728e-05,3.81429e-05,2.20852e-05,1.2554e-05,7.0058e-06,3.8382e-06,2.0644e-06,1.09007e-06,5.65076e-07,2.87578e-07
0.0576398,0.0509957,0.0442935,0.0377694,0.0316181,0.0259852,0.0209657,0.0166069,0.0129141,0.00985896,0.00738914,0.0054369,0.00392738,0.00278516,0.00193906,0.00132534,0.000889316,0.000585843,0.000378879,0.000240555,0.000149942,9.17542e-05,5.51218e-05,3.25099e-05,1.88236e-05,1.07e-05,5.97117e-06,3.27137e-06,1.75952e-06,9.29083e-07,4.81625e-07,2.45108e-07
0.0482301,0.0426707,0.0370626,0.0316036,0.0264565,0.0217431,0.0175431,0.0138959,0.0108059,0.0082495,0.00618287,0.00454933,0.00328624,0.00233048,0.00162251,0.00110898,0.000744137,0.000490205,0.000317027,0.000201285,0.000125464,7.67754e-05,4.61232e-05,2.72027e-05,1.57507e-05,8.95324e-06,4.99639e-06,2.73733e-06,1.47228e-06,7.77412e-07,4.03e-07,2.05095e-07
0.0396196,0.0350527,0.0304458,0.0259614,0.0217332,0.0178613,0.0144111,0.011415,0.00887668,0.0067767,0.00507904,0.00373713,0.00269954,0.00191442,0.00133284,0.00091099,0.000611285,0.000402688,0.000260428,0.000165349,0.000103065,6.30686e-05,3.78888e-05,2.23462e-05,1.29387e-05,7.3548e-06,4.10437e-06,2.24863e-06,1.20943e-06,6.38619e-07,3.31052e-07,1.68479e-07
0.0319518,0.0282688,0.0245535,0.020937,0.0175271,0.0144045,0.0116221,0.00920582,0.00715873,0.00546518,0.00409607,0.00301387,0.00217709,0.00154391,0.00107489,0.000734682,0.00049298,0.000324754,0.000210026,0.000133348,8.31181e-05,5.08626e-05,3.0556e-05,1.80214e-05,1.04346e-05,5.93139e-06,3.31003e-06,1.81344e-06,9.75367e-07,5.15024e-07,2.66982e-07,1.35872e-07
0.0252974,0.0223814,0.0194399,0.0165765,0.0138768,0.0114046,0.0092016,0.00728857,0.00566782,0.00432697,0.003243,0.00238619,0.00172368,0.00122237,0.000851028,0.000581674,0.00039031,0.000257119,0.000166285,0.000105577,6.58076e-05,4.02698e-05,2.41923e-05,1.42682e-05,8.26143e-06,4.69609e-06,2.62067e-06,1.43576e-06,7.72233e-07,4.07763e-07,2.11379e-07,1.07575e-07
0.019663,0.0173965,0.0151101,0.0128845,0.0107861,0.00886449,0.00715218,0.00566523,0.00440546,0.00336325,0.0025207,0.00185472,0.00133977,0.000950118,0.000661483,0.00045212,0.000303378,0.000199852,0.000129249,8.2062e-05,5.11506e-05,3.13007e-05,1.8804e-05,1.10903e-05,6.42141e-06,3.65016e-06,2.03698e-06,1.11598e-06,6.00237e-07,3.16944e-07,1.643e-07,8.36152e-08
0.0150044,0.0132749,0.0115302,0.00983191,0.00823063,0.0067643,0.00545767,0.00432301,0.00336171,0.00256642,0.00192349,0.0014153,0.00102235,0.000725014,0.000504763,0.000345003,0.000231501,0.000152503,9.86274e-05,6.26198e-05,3.90319e-05,2.38849e-05,1.4349e-05,8.46277e-06,4.90004e-06,2.78536e-06,1.55438e-06,8.51583e-07,4.58028e-07,2.41853e-07,1.25374e-07,6.3805e-08
0.0112404,0.00994477,0.00863776,0.00736549,0.00616591,0.00506742,0.00408857,0.00323855,0.0025184,0.00192261,0.00144097,0.00106026,0.000765886,0.000543138,0.000378139,0.000258456,0.000173427,0.000114246,7.38859e-05,4.69111e-05,2.92404e-05,1.78931e-05,1.07494e-05,6.33981e-06,3.67082e-06,2.08663e-06,1.16445e-06,6.37956e-07,3.43128e-07,1.81182e-07,9.39225e-08,4.7799e-08
