0.12522,0.110955,0.0965,0.0823773,0.0690224,0.0567642,0.0458206,0.0363036,0.0282319,0.0215493,0.0161446,0.011872,0.00856884,0.00607048,0.0042211,0.00288091,0.00192991,0.00126895,0.000818948,0.000518763,0.00032254,0.000196834,0.000117902,6.93171e-05,4.00003e-05,2.26563e-05,1.25955e-05,6.87296e-06,3.68108e-06,1.93512e-06,9.98488e-07,5.05685e-07
0.12785,0.113286,0.0985269,0.0841076,0.0704721,0.0579565,0.046783,0.0370661,0.0288249,0.0220019,0.0164837,0.0121214,0.00874882,0.00619798,0.00430976,0.00294142,0.00197044,0.00129561,0.000836149,0.000529659,0.000329315,0.000200969,0.000120378,7.0773e-05,4.08405e-05,2.31321e-05,1.286e-05,7.01732e-06,3.7584e-06,1.97577e-06,1.01946e-06,5.16306e-07
0.128124,0.113529,0.098738,0.0842878,0.0706231,0.0580807,0.0468833,0.0371455,0.0288866,0.022049,0.016519,0.0121473,0.00876757,0.00621126,0.00431899,0.00294773,0.00197467,0.00129838,0.000837941,0.000530794,0.00033002,0.000201399,0.000120636,7.09247e-05,4.0928e-05,2.31817e-05,1.28876e-05,7.03236e-06,3.76645e-06,1.98e-06,1.02164e-06,5.17413e-07
0.126026,0.11167,0.0971216,0.082908,0.069467,0.0571298,0.0461158,0.0365374,0.0284137,0.0216881,0.0162486,0.0119485,0.00862404,0.00610958,0.00424829,0.00289947,0.00194234,0.00127713,0.000824223,0.000522105,0.000324618,0.000198102,0.000118661,6.97636e-05,4.0258e-05,2.28022e-05,1.26766e-05,6.91724e-06,3.70479e-06,1.94759e-06,1.00492e-06,5.08942e-07
0.121673,0.107813,0.0937669,0.0800442,0.0670675,0.0551565,0.0445229,0.0352754,0.0274323,0.0209389,0.0156873,0.0115357,0.00832615,0.00589855,0.00410155,0.00279932,0.00187525,0.00123301,0.000795753,0.00050407,0.000313405,0.000191259,0.000114562,6.73539e-05,3.88674e-05,2.20146e-05,1.22388e-05,6.6783e-06,3.57682e-06,1.88031e-06,9.70209e-07,4.91363e-07
0.1153,0.102166,0.0888556,0.0758517,0.0635547,0.0522676,0.0421909,0.0334278,0.0259955,0.0198422,0.0148657,0.0109315,0.00789005,0.0055896,0.00388672,0.0026527,0.00177703,0.00116843,0.000754074,0.000477669,0.00029699,0.000181242,0.000108562,6.38261e-05,3.68316e-05,2.08615e-05,1.15977e-05,6.32851e-06,3.38948e-06,1.78183e-06,9.19392e-07,4.65627e-07
0.107243,0.0950264,0.0826461,0.070551,0.0591133,0.048615,0.0392425,0.0310917,0.0241788,0.0184556,0.0138268,0.0101676,0.00733867,0.00519898,0.0036151,0.00246732,0.00165285,0.00108678,0.000701377,0.000444288,0.000276235,0.000168576,0.000100975,5.93657e-05,3.42577e-05,1.94037e-05,1.07872e-05,5.88626e-06,3.15261e-06,1.65731e-06,8.55142e-07,4.33087e-07
0.0979056,0.0867529,0.0754505,0.0644084,0.0539666,0.0443823,0.0358258,0.0283847,0.0220737,0.0168487,0.012623,0.00928236,0.00669973,0.00474633,0.00330035,0.0022525,0.00150894,0.000992157,0.000640312,0.000405606,0.000252185,0.000153899,9.21838e-05,5.4197e-05,3.12751e-05,1.77143e-05,9.84805e-06,5.37377e-06,2.87813e-06,1.51301e-06,7.80689e-07,3.9538e-07
0.0877302,0.0777366,0.0676089,0.0577144,0.0483578,0.0397696,0.0321024,0.0254347,0.0197796,0.0150976,0.0113111,0.00831764,0.00600342,0.00425304,0.00295735,0.0020184,0.00135211,0.000889042,0.000573764,0.000363451,0.000225975,0.000137904,8.26031e-05,4.85643e-05,2.80246e-05,1.58732e-05,8.82453e-06,4.81527e-06,2.579e-06,1.35577e-06,6.99552e-07,3.54288e-07
0.0771601,0.0683706,0.0594631,0.0507608,0.0425315,0.034978,0.0282346,0.0223702,0.0173964,0.0132786,0.00994827,0.0073155,0.00528011,0.00374062,0.00260103,0.00177521,0.00118921,0.000781927,0.000504634,0.000319661,0.000198749,0.000121289,7.26507e-05,4.27131e-05,2.46481e-05,1.39607e-05,7.76132e-06,4.23511e-06,2.26827e-06,1.19242e-06,6.15267e-07,3.11602e-07
0.0666099,0.0590221,0.0513326,0.0438201,0.0367161,0.0301954,0.024374,0.0193115,0.0150178,0.011463,0.00858802,0.00631524,0.00455815,0.00322916,0.00224539,0.00153249,0.0010266,0.000675012,0.000435635,0.000275953,0.000171573,0.000104705,6.2717e-05,3.68728e-05,2.12779e-05,1.20519e-05,6.7001e-06,3.65603e-06,1.95813e-06,1.02938e-06,5.3114e-07,2.68996e-07
0.0564399,0.0500107,0.0434952,0.0371297,0.0311103,0.0255852,0.0206526,0.016363,0.0127249,0.00971284,0.00727681,0.00535103,0.00386221,0.00273613,0.00190256,0.00129851,0.000869863,0.000571952,0.000369122,0.000233821,0.000145378,8.87186e-05,5.31414e-05,3.12431e-05,1.80292e-05,1.02118e-05,5.67713e-06,3.09783e-06,1.65916e-06,8.72212e-07,4.50046e-07,2.27926e-07
0.0469393,0.0415923,0.0361735,0.0308796,0.0258734,0.0212784,0.0171761,0.0136086,0.0105829,0.00807786,0.00605188,0.00445028,0.00321208,0.00227555,0.0015823,0.00107993,0.000723437,0.000475674,0.000306987,0.000194461,0.000120906,7.37844e-05,4.4196e-05,2.59839e-05,1.49943e-05,8.49282e-06,4.72149e-06,2.57637e-06,1.37987e-06,7.2539e-07,3.74289e-07,1.89559e-07
0.0383167,0.0339519,0.0295286,0.0252071,0.0211206,0.0173696,0.0140209,0.0111087,0.00863884,0.00659398,0.00494018,0.00363278,0.00262203,0.00185754,0.00129164,0.000881547,0.000590544,0.000388294,0.000250595,0.000158739,9.86959e-05,6.02304e-05,3.60774e-05,2.12107e-05,1.22399e-05,6.93272e-06,3.85417e-06,2.1031e-06,1.12639e-06,5.92139e-07,3.05533e-07,1.54737e-07
0.0307002,0.0272031,0.023659,0.0201965,0.0169223,0.0139169,0.0112339,0.00890059,0.00692164,0.00528326,0.00395819,0.00291067,0.00210083,0.00148831,0.00103489,0.000706317,0.000473158,0.000311111,0.000200782,0.000127186,7.90775e-05,4.82581e-05,2.8906e-05,1.69945e-05,9.80692e-06,5.55466e-06,3.08805e-06,1.68505e-06,9.02494e-07,4.74436e-07,2.448e-07,1.23979e-07
0.0241434,0.0213931,0.018606,0.015883,0.0133081,0.0109446,0.00883458,0.00699962,0.00544333,0.00415487,0.00311281,0.00228902,0.00165214,0.00117044,0.000813862,0.000555463,0.000372102,0.000244664,0.0001579,0.000100022,6.21883e-05,3.79512e-05,2.27324e-05,1.33649e-05,7.71238e-06,4.36831e-06,2.42851e-06,1.32516e-06,7.09741e-07,3.73107e-07,1.92517e-07,9.75001e-08
0.0186361,0.0165132,0.0143618,0.01226,0.0102724,0.00844807,0.00681936,0.00540297,0.00420168,0.00320712,0.00240276,0.00176688,0.00127528,0.000903453,0.000628215,0.000428759,0.000287223,0.000188855,0.000121882,7.72062e-05,4.80028e-05,2.92943e-05,1.7547e-05,1.03163e-05,5.95314e-06,3.37187e-06,1.87455e-06,1.02289e-06,5.47845e-07,2.87999e-07,1.48602e-07,7.52598e-08
0.0141194,0.012511,0.010881,0.0092886,0.00778275,0.00640055,0.00516659,0.00409348,0.00318334,0.00242983,0.00182041,0.00133865,0.000966196,0.000684488,0.000475958,0.000324843,0.00021761,0.000143083,9.2342e-05,5.84941e-05,3.63686e-05,2.21944e-05,1.32942e-05,7.81598e-06,4.51031e-06,2.55465e-06,1.42023e-06,7.74974e-07,4.15067e-07,2.18198e-07,1.12586e-07,5.70194e-08
0.0104997,0.00930366,0.00809156,0.00690736,0.00578755,0.0047597,0.00384207,0.00304407,0.00236725,0.00180691,0.00135373,0.00099547,0.0007185,0.000509011,0.00035394,0.000241565,0.000161824,0.000106402,6.86691e-05,4.34985e-05,2.70451e-05,1.65046e-05,9.88608e-06,5.81226e-06,3.35404e-06,1.89973e-06,1.05614e-06,5.763e-07,3.0866e-07,1.6226e-07,8.37236e-08,4.24019e-08
0.00766375,0.00679075,0.00590603,0.00504169,0.00422434,0.00347411,0.00280433,0.00222187,0.00172786,0.00131887,0.000988088,0.000726595,0.000524434,0.000371528,0.000258341,0.000176319,0.000118115,7.7663e-05,5.01216e-05,3.17496e-05,1.97402e-05,1.20467e-05,7.21586e-06,4.24237e-06,2.44812e-06,1.38662e-06,7.70875e-07,4.20642e-07,2.25291e-07,1.18434e-07,6.11099e-08,3.09492e-08
0.00549044,0.00486501,0.00423118,0.00361195,0.00302639,0.00248891,0.00200907,0.00159178,0.00123787,0.000944859,0.000707883,0.000520545,0.000375714,0.000266169,0.00018508,0.000126318,8.46197e-05,5.56391e-05,3.5908e-05,2.27459e-05,1.41422e-05,8.63049e-06,5.16957e-06,3.03931e-06,1.75387e-06,9.93397e-07,5.52268e-07,3.01355e-07,1.61402e-07,8.48482e-08,4.37802e-08,2.21725e-08
0.00386078,0.00342099,0.00297529,0.00253986,0.0021281,0.00175016,0.00141274,0.00111931,0.000870447,0.000664408,0.000497771,0.000366038,0.000264195,0.000187165,0.000130145,8.88245e-05,5.95031e-05,3.91244e-05,2.52499e-05,1.59945e-05,9.94458e-06,6.06881e-06,3.63515e-06,2.13719e-06,1.23329e-06,6.98539e-07,3.88345e-07,2.11908e-07,1.13495e-07,5.96638e-08,3.07855e-08,1.55913e-08
