4,0.5,0.5,0.29730499999999993
8,0.25,0.25,0.19472500000000004
16,0.125,0.125,0.07507720000000001
32,0.0625,0.0625,0.02844329999999999
64,0.03125,0.03125,0.013453
128,0.015625,0.015625,0.006806999999999994
256,0.0078125,0.0078125,0.0034340000000000204
