8,0.142857,0.142857,0.00016773
16,0.0666667,0.0666667,2.69109e-05
32,0.0322581,0.0322581,5.02932e-06
64,0.015873,0.015873,1.07336e-06
128,0.00787402,0.00787402,2.47203e-07
256,0.00392157,0.00392157,5.9274e-08
512,0.00195695,0.00195695,1.45098e-08
1024,0.000977517,0.000977517,3.58932e-09
2048,0.00048852,0.00048852,8.92605e-10

