4,0.5,0.5,0.21136599999999997
8,0.25,0.25,0.15532800000000002
16,0.125,0.125,0.0703171
32,0.0625,0.0625,0.03946089999999999
64,0.03125,0.03125,0.020845799999999998
128,0.015625,0.015625,0.010689000000000004
256,0.0078125,0.0078125,0.005405000000000007
