-7.7265e-17;7.7265e-17,-7.05851e-17;0.256617,-5.17004e-17;0.468862,-2.38762e-17;0.600037,8.07639e-18;0.62746,3.86325e-17;0.54639,6.25087e-17;0.370843,7.55766e-17;0.131175,7.55766e-17;-0.131175,6.25087e-17;-0.370843,3.86325e-17;-0.54639,8.07639e-18;-0.62746,-2.38762e-17;-0.600037,-5.17004e-17;-0.468862,-7.05851e-17;-0.256617,-7.7265e-17;-6.37632e-16
-0.256617;7.05851e-17,-0.234431;0.234431,-0.17171;0.428327,-0.079299;0.548161,0.0268238;0.573214,0.128308;0.499152,0.207607;0.338782,0.251009;0.119834,0.251009;-0.119834,0.207607;-0.338782,0.128308;-0.499152,0.0268238;-0.573214,-0.079299;-0.548161,-0.17171;-0.428327,-0.234431;-0.234431,-0.256617;-5.82505e-16
-0.468862;5.17004e-17,-0.428327;0.17171,-0.31373;0.31373,-0.144886;0.401503,0.0490095;0.419853,0.234431;0.365606,0.379318;0.248143,0.458617;0.0877732,0.458617;-0.0877732,0.379318;-0.248143,0.234431;-0.365606,0.0490095;-0.419853,-0.144886;-0.401503,-0.31373;-0.31373,-0.428327;-0.17171,-0.468862;-4.26659e-16
-0.600037;2.38762e-17,-0.548161;0.079299,-0.401503;0.144886,-0.185422;0.185422,0.062721;0.193896,0.300019;0.168844,0.48544;0.114597,0.586925;0.0405353,0.586925;-0.0405353,0.48544;-0.114597,0.300019;-0.168844,0.062721;-0.193896,-0.185422;-0.185422,-0.401503;-0.144886,-0.548161;-0.079299,-0.600037;-1.97039e-16
-0.62746;-8.07639e-18,-0.573214;-0.0268238,-0.419853;-0.0490095,-0.193896;-0.062721,0.0655875;-0.0655875,0.31373;-0.0571133,0.507626;-0.0387637,0.613749;-0.0137115,0.613749;0.0137115,0.507626;0.0387637,0.31373;0.0571133,0.0655875;0.0655875,-0.193896;0.062721,-0.419853;0.0490095,-0.573214;0.0268238,-0.62746;6.66506e-17
-0.54639;-3.86325e-17,-0.499152;-0.128308,-0.365606;-0.234431,-0.168844;-0.300019,0.0571133;-0.31373,0.273195;-0.273195,0.442039;-0.185422,0.53445;-0.0655875,0.53445;0.0655875,0.442039;0.185422,0.273195;0.273195,0.0571133;0.31373,-0.168844;0.300019,-0.365606;0.234431,-0.499152;0.128308,-0.54639;3.18816e-16
-0.370843;-6.25087e-17,-0.338782;-0.207607,-0.248143;-0.379318,-0.114597;-0.48544,0.0387637;-0.507626,0.185422;-0.442039,0.300019;-0.300019,0.36274;-0.106123,0.36274;0.106123,0.300019;0.300019,0.185422;0.442039,0.0387637;0.507626,-0.114597;0.48544,-0.248143;0.379318,-0.338782;0.207607,-0.370843;5.15855e-16
-0.131175;-7.55766e-17,-0.119834;-0.251009,-0.0877732;-0.458617,-0.0405353;-0.586925,0.0137115;-0.613749,0.0655875;-0.53445,0.106123;-0.36274,0.128308;-0.128308,0.128308;0.128308,0.106123;0.36274,0.0655875;0.53445,0.0137115;0.613749,-0.0405353;0.586925,-0.0877732;0.458617,-0.119834;0.251009,-0.131175;6.23698e-16
0.131175;-7.55766e-17,0.119834;-0.251009,0.0877732;-0.458617,0.0405353;-0.586925,-0.0137115;-0.613749,-0.0655875;-0.53445,-0.106123;-0.36274,-0.128308;-0.128308,-0.128308;0.128308,-0.106123;0.36274,-0.0655875;0.53445,-0.0137115;0.613749,0.0405353;0.586925,0.0877732;0.458617,0.119834;0.251009,0.131175;6.23698e-16
0.370843;-6.25087e-17,0.338782;-0.207607,0.248143;-0.379318,0.114597;-0.48544,-0.0387637;-0.507626,-0.185422;-0.442039,-0.300019;-0.300019,-0.36274;-0.106123,-0.36274;0.106123,-0.300019;0.300019,-0.185422;0.442039,-0.0387637;0.507626,0.114597;0.48544,0.248143;0.379318,0.338782;0.207607,0.370843;5.15855e-16
0.54639;-3.86325e-17,0.499152;-0.128308,0.365606;-0.234431,0.168844;-0.300019,-0.0571133;-0.31373,-0.273195;-0.273195,-0.442039;-0.185422,-0.53445;-0.0655875,-0.53445;0.0655875,-0.442039;0.185422,-0.273195;0.273195,-0.0571133;0.31373,0.168844;0.300019,0.365606;0.234431,0.499152;0.128308,0.54639;3.18816e-16
0.62746;-8.07639e-18,0.573214;-0.0268238,0.419853;-0.0490095,0.193896;-0.062721,-0.0655875;-0.0655875,-0.31373;-0.0571133,-0.507626;-0.0387637,-0.613749;-0.0137115,-0.613749;0.0137115,-0.507626;0.0387637,-0.31373;0.0571133,-0.0655875;0.0655875,0.193896;0.062721,0.419853;0.0490095,0.573214;0.0268238,0.62746;6.66506e-17
0.600037;2.38762e-17,0.548161;0.079299,0.401503;0.144886,0.185422;0.185422,-0.062721;0.193896,-0.300019;0.168844,-0.48544;0.114597,-0.586925;0.0405353,-0.586925;-0.0405353,-0.48544;-0.114597,-0.300019;-0.168844,-0.062721;-0.193896,0.185422;-0.185422,0.401503;-0.144886,0.548161;-0.079299,0.600037;-1.97039e-16
0.468862;5.17004e-17,0.428327;0.17171,0.31373;0.31373,0.144886;0.401503,-0.0490095;0.419853,-0.234431;0.365606,-0.379318;0.248143,-0.458617;0.0877732,-0.458617;-0.0877732,-0.379318;-0.248143,-0.234431;-0.365606,-0.0490095;-0.419853,0.144886;-0.401503,0.31373;-0.31373,0.428327;-0.17171,0.468862;-4.26659e-16
0.256617;7.05851e-17,0.234431;0.234431,0.17171;0.428327,0.079299;0.548161,-0.0268238;0.573214,-0.128308;0.499152,-0.207607;0.338782,-0.251009;0.119834,-0.251009;-0.119834,-0.207607;-0.338782,-0.128308;-0.499152,-0.0268238;-0.573214,0.079299;-0.548161,0.17171;-0.428327,0.234431;-0.234431,0.256617;-5.82505e-16
6.37632e-16;7.7265e-17,5.82505e-16;0.256617,4.26659e-16;0.468862,1.97039e-16;0.600037,-6.66506e-17;0.62746,-3.18816e-16;0.54639,-5.15855e-16;0.370843,-6.23698e-16;0.131175,-6.23698e-16;-0.131175,-5.15855e-16;-0.370843,-3.18816e-16;-0.54639,-6.66506e-17;-0.62746,1.97039e-16;-0.600037,4.26659e-16;-0.468862,5.82505e-16;-0.256617,6.37632e-16;-6.37632e-16
