-5.93856e-17;5.93856e-17,-5.42514e-17;0.197235,-3.97367e-17;0.360366,-1.83512e-17;0.461186,6.20748e-18;0.482264,2.96928e-17;0.419953,4.8044e-17;0.285029,5.80879e-17;0.100821,5.80879e-17;-0.100821,4.8044e-17;-0.285029,2.96928e-17;-0.419953,6.20748e-18;-0.482264,-1.83512e-17;-0.461186,-3.97367e-17;-0.360366,-5.42514e-17;-0.197235,-5.93856e-17;-4.90081e-16
-0.197235;5.42514e-17,-0.180183;0.180183,-0.131976;0.329211,-0.0609489;0.421315,0.0206167;0.44057,0.0986174;0.383646,0.159566;0.260387,0.192925;0.0921042,0.192925;-0.0921042,0.159566;-0.260387,0.0986174;-0.383646,0.0206167;-0.44057,-0.0609489;-0.421315,-0.131976;-0.329211,-0.180183;-0.180183,-0.197235;-4.47711e-16
-0.360366;3.97367e-17,-0.329211;0.131976,-0.241132;0.241132,-0.111359;0.308594,0.0376685;0.322697,0.180183;0.281004,0.291542;0.190722,0.352491;0.0674621,0.352491;-0.0674621,0.291542;-0.190722,0.180183;-0.281004,0.0376685;-0.322697,-0.111359;-0.308594,-0.241132;-0.241132,-0.329211;-0.131976,-0.360366;-3.27928e-16
-0.461186;1.83512e-17,-0.421315;0.0609489,-0.308594;0.111359,-0.142514;0.142514,0.0482071;0.149028,0.230593;0.129773,0.373108;0.0880788,0.451108;0.0311553,0.451108;-0.0311553,0.373108;-0.0880788,0.230593;-0.129773,0.0482071;-0.149028,-0.142514;-0.142514,-0.308594;-0.111359,-0.421315;-0.0609489,-0.461186;-1.51443e-16
-0.482264;-6.20748e-18,-0.44057;-0.0206167,-0.322697;-0.0376685,-0.149028;-0.0482071,0.0504103;-0.0504103,0.241132;-0.0438971,0.39016;-0.0297936,0.471725;-0.0105386,0.471725;0.0105386,0.39016;0.0297936,0.241132;0.0438971,0.0504103;0.0504103,-0.149028;0.0482071,-0.322697;0.0376685,-0.44057;0.0206167,-0.482264;5.12274e-17
-0.419953;-2.96928e-17,-0.383646;-0.0986174,-0.281004;-0.180183,-0.129773;-0.230593,0.0438971;-0.241132,0.209977;-0.209977,0.339749;-0.142514,0.410776;-0.0504103,0.410776;0.0504103,0.339749;0.142514,0.209977;0.209977,0.0438971;0.241132,-0.129773;0.230593,-0.281004;0.180183,-0.383646;0.0986174,-0.419953;2.45041e-16
-0.285029;-4.8044e-17,-0.260387;-0.159566,-0.190722;-0.291542,-0.0880788;-0.373108,0.0297936;-0.39016,0.142514;-0.339749,0.230593;-0.230593,0.2788;-0.0815656,0.2788;0.0815656,0.230593;0.230593,0.142514;0.339749,0.0297936;0.39016,-0.0880788;0.373108,-0.190722;0.291542,-0.260387;0.159566,-0.285029;3.96484e-16
-0.100821;-5.80879e-17,-0.0921042;-0.192925,-0.0674621;-0.352491,-0.0311553;-0.451108,0.0105386;-0.471725,0.0504103;-0.410776,0.0815656;-0.2788,0.0986174;-0.0986174,0.0986174;0.0986174,0.0815656;0.2788,0.0504103;0.410776,0.0105386;0.471725,-0.0311553;0.451108,-0.0674621;0.352491,-0.0921042;0.192925,-0.100821;4.79372e-16
0.100821;-5.80879e-17,0.0921042;-0.192925,0.0674621;-0.352491,0.0311553;-0.451108,-0.0105386;-0.471725,-0.0504103;-0.410776,-0.0815656;-0.2788,-0.0986174;-0.0986174,-0.0986174;0.0986174,-0.0815656;0.2788,-0.0504103;0.410776,-0.0105386;0.471725,0.0311553;0.451108,0.0674621;0.352491,0.0921042;0.192925,0.100821;4.79372e-16
0.285029;-4.8044e-17,0.260387;-0.159566,0.190722;-0.291542,0.0880788;-0.373108,-0.0297936;-0.39016,-0.142514;-0.339749,-0.230593;-0.230593,-0.2788;-0.0815656,-0.2788;0.0815656,-0.230593;0.230593,-0.142514;0.339749,-0.0297936;0.39016,0.0880788;0.373108,0.190722;0.291542,0.260387;0.159566,0.285029;3.96484e-16
0.419953;-2.96928e-17,0.383646;-0.0986174,0.281004;-0.180183,0.129773;-0.230593,-0.0438971;-0.241132,-0.209977;-0.209977,-0.339749;-0.142514,-0.410776;-0.0504103,-0.410776;0.0504103,-0.339749;0.142514,-0.209977;0.209977,-0.0438971;0.241132,0.129773;0.230593,0.281004;0.180183,0.383646;0.0986174,0.419953;2.45041e-16
0.482264;-6.20748e-18,0.44057;-0.0206167,0.322697;-0.0376685,0.149028;-0.0482071,-0.0504103;-0.0504103,-0.241132;-0.0438971,-0.39016;-0.0297936,-0.471725;-0.0105386,-0.471725;0.0105386,-0.39016;0.0297936,-0.241132;0.0438971,-0.0504103;0.0504103,0.149028;0.0482071,0.322697;0.0376685,0.44057;0.0206167,0.482264;5.12274e-17
0.461186;1.83512e-17,0.421315;0.0609489,0.308594;0.111359,0.142514;0.142514,-0.0482071;0.149028,-0.230593;0.129773,-0.373108;0.0880788,-0.451108;0.0311553,-0.451108;-0.0311553,-0.373108;-0.0880788,-0.230593;-0.129773,-0.0482071;-0.149028,0.142514;-0.142514,0.308594;-0.111359,0.421315;-0.0609489,0.461186;-1.51443e-16
