-6.34244e-17;6.34244e-17,-5.79411e-17;0.210649,-4.24392e-17;0.384875,-1.95992e-17;0.492552,6.62966e-18;0.515063,3.17122e-17;0.448514,5.13114e-17;0.304414,6.20384e-17;0.107677,6.20384e-17;-0.107677,5.13114e-17;-0.304414,3.17122e-17;-0.448514,6.62966e-18;-0.515063,-1.95992e-17;-0.492552,-4.24392e-17;-0.384875,-5.79411e-17;-0.210649,-6.34244e-17;-5.23412e-16
-0.210649;5.79411e-17,-0.192437;0.192437,-0.140952;0.3516,-0.0650941;0.449969,0.0220188;0.470533,0.105324;0.409738,0.170418;0.278096,0.206046;0.0983682,0.206046;-0.0983682,0.170418;-0.278096,0.105324;-0.409738,0.0220188;-0.470533,-0.0650941;-0.449969,-0.140952;-0.3516,-0.192437;-0.192437,-0.210649;-4.7816e-16
-0.384875;4.24392e-17,-0.3516;0.140952,-0.257531;0.257531,-0.118933;0.329582,0.0402303;0.344644,0.192437;0.300115,0.31137;0.203693,0.376464;0.0720502,0.376464;-0.0720502,0.31137;-0.203693,0.192437;-0.300115,0.0402303;-0.344644,-0.118933;-0.329582,-0.257531;-0.257531,-0.3516;-0.140952,-0.384875;-3.50231e-16
-0.492552;1.95992e-17,-0.449969;0.0650941,-0.329582;0.118933,-0.152207;0.152207,0.0514857;0.159163,0.246276;0.138599,0.398483;0.094069,0.481788;0.0332741,0.481788;-0.0332741,0.398483;-0.094069,0.246276;-0.138599,0.0514857;-0.159163,-0.152207;-0.152207,-0.329582;-0.118933,-0.449969;-0.0650941,-0.492552;-1.61743e-16
-0.515063;-6.62966e-18,-0.470533;-0.0220188,-0.344644;-0.0402303,-0.159163;-0.0514857,0.0538387;-0.0538387,0.257531;-0.0468825,0.416694;-0.0318199,0.503807;-0.0112554,0.503807;0.0112554,0.416694;0.0318199,0.257531;0.0468825,0.0538387;0.0538387,-0.159163;0.0514857,-0.344644;0.0402303,-0.470533;0.0220188,-0.515063;5.47114e-17
-0.448514;-3.17122e-17,-0.409738;-0.105324,-0.300115;-0.192437,-0.138599;-0.246276,0.0468825;-0.257531,0.224257;-0.224257,0.362856;-0.152207,0.438713;-0.0538387,0.438713;0.0538387,0.362856;0.152207,0.224257;0.224257,0.0468825;0.257531,-0.138599;0.246276,-0.300115;0.192437,-0.409738;0.105324,-0.448514;2.61706e-16
-0.304414;-5.13114e-17,-0.278096;-0.170418,-0.203693;-0.31137,-0.094069;-0.398483,0.0318199;-0.416694,0.152207;-0.362856,0.246276;-0.246276,0.297762;-0.0871129,0.297762;0.0871129,0.246276;0.246276,0.152207;0.362856,0.0318199;0.416694,-0.094069;0.398483,-0.203693;0.31137,-0.278096;0.170418,-0.304414;4.23449e-16
-0.107677;-6.20384e-17,-0.0983682;-0.206046,-0.0720502;-0.376464,-0.0332741;-0.481788,0.0112554;-0.503807,0.0538387;-0.438713,0.0871129;-0.297762,0.105324;-0.105324,0.105324;0.105324,0.0871129;0.297762,0.0538387;0.438713,0.0112554;0.503807,-0.0332741;0.481788,-0.0720502;0.376464,-0.0983682;0.206046,-0.107677;5.11974e-16
0.107677;-6.20384e-17,0.0983682;-0.206046,0.0720502;-0.376464,0.0332741;-0.481788,-0.0112554;-0.503807,-0.0538387;-0.438713,-0.0871129;-0.297762,-0.105324;-0.105324,-0.105324;0.105324,-0.0871129;0.297762,-0.0538387;0.438713,-0.0112554;0.503807,0.0332741;0.481788,0.0720502;0.376464,0.0983682;0.206046,0.107677;5.11974e-16
0.304414;-5.13114e-17,0.278096;-0.170418,0.203693;-0.31137,0.094069;-0.398483,-0.0318199;-0.416694,-0.152207;-0.362856,-0.246276;-0.246276,-0.297762;-0.0871129,-0.297762;0.0871129,-0.246276;0.246276,-0.152207;0.362856,-0.0318199;0.416694,0.094069;0.398483,0.203693;0.31137,0.278096;0.170418,0.304414;4.23449e-16
0.448514;-3.17122e-17,0.409738;-0.105324,0.300115;-0.192437,0.138599;-0.246276,-0.0468825;-0.257531,-0.224257;-0.224257,-0.362856;-0.152207,-0.438713;-0.0538387,-0.438713;0.0538387,-0.362856;0.152207,-0.224257;0.224257,-0.0468825;0.257531,0.138599;0.246276,0.300115;0.192437,0.409738;0.105324,0.448514;2.61706e-16
0.515063;-6.62966e-18,0.470533;-0.0220188,0.344644;-0.0402303,0.159163;-0.0514857,-0.0538387;-0.0538387,-0.257531;-0.0468825,-0.416694;-0.0318199,-0.503807;-0.0112554,-0.503807;0.0112554,-0.416694;0.0318199,-0.257531;0.0468825,-0.0538387;0.0538387,0.159163;0.0514857,0.344644;0.0402303,0.470533;0.0220188,0.515063;5.47114e-17
0.492552;1.95992e-17,0.449969;0.0650941,0.329582;0.118933,0.152207;0.152207,-0.0514857;0.159163,-0.246276;0.138599,-0.398483;0.094069,-0.481788;0.0332741,-0.481788;-0.0332741,-0.398483;-0.094069,-0.246276;-0.138599,-0.0514857;-0.159163,0.152207;-0.152207,0.329582;-0.118933,0.449969;-0.0650941,0.492552;-1.61743e-16
0.384875;4.24392e-17,0.3516;0.140952,0.257531;0.257531,0.118933;0.329582,-0.0402303;0.344644,-0.192437;0.300115,-0.31137;0.203693,-0.376464;0.0720502,-0.376464;-0.0720502,-0.31137;-0.203693,-0.192437;-0.300115,-0.0402303;-0.344644,0.118933;-0.329582,0.257531;-0.257531,0.3516;-0.140952,0.384875;-3.50231e-16
0.210649;5.79411e-17,0.192437;0.192437,0.140952;0.3516,0.0650941;0.449969,-0.0220188;0.470533,-0.105324;0.409738,-0.170418;0.278096,-0.206046;0.0983682,-0.206046;-0.0983682,-0.170418;-0.278096,-0.105324;-0.409738,-0.0220188;-0.470533,0.0650941;-0.449969,0.140952;-0.3516,0.192437;-0.192437,0.210649;-4.7816e-16
