-1.22465e-16;1.22465e-16,-1.11877e-16;0.406737,-8.19449e-17;0.743145,-3.78437e-17;0.951057,1.2801e-17;0.994522,6.12323e-17;0.866025,9.9076e-17;0.587785,1.19789e-16;0.207912,1.19789e-16;-0.207912,9.9076e-17;-0.587785,6.12323e-17;-0.866025,1.2801e-17;-0.994522,-3.78437e-17;-0.951057,-8.19449e-17;-0.743145,-1.11877e-16;-0.406737,-1.22465e-16;-1.01064e-15
-0.406737;1.11877e-16,-0.371572;0.371572,-0.27216;0.678897,-0.125689;0.868833,0.0425156;0.908541,0.203368;0.791154,0.329057;0.536969,0.397848;0.189937,0.397848;-0.189937,0.329057;-0.536969,0.203368;-0.791154,0.0425156;-0.908541,-0.125689;-0.868833,-0.27216;-0.678897,-0.371572;-0.371572,-0.406737;-9.23268e-16
-0.743145;8.19449e-17,-0.678897;0.27216,-0.497261;0.497261,-0.229644;0.636381,0.0776798;0.665465,0.371572;0.579484,0.601217;0.393305,0.726905;0.13912,0.726905;-0.13912,0.601217;-0.393305,0.371572;-0.579484,0.0776798;-0.665465,-0.229644;-0.636381,-0.497261;-0.497261,-0.678897;-0.27216,-0.743145;-6.76252e-16
-0.951057;3.78437e-17,-0.868833;0.125689,-0.636381;0.229644,-0.293893;0.293893,0.0994125;0.307324,0.475528;0.267617,0.769421;0.181636,0.930274;0.0642482,0.930274;-0.0642482,0.769421;-0.181636,0.475528;-0.267617,0.0994125;-0.307324,-0.293893;-0.293893,-0.636381;-0.229644,-0.868833;-0.125689,-0.951057;-3.12306e-16
-0.994522;-1.2801e-17,-0.908541;-0.0425156,-0.665465;-0.0776798,-0.307324;-0.0994125,0.103956;-0.103956,0.497261;-0.0905243,0.804585;-0.0614403,0.972789;-0.0217327,0.972789;0.0217327,0.804585;0.0614403,0.497261;0.0905243,0.103956;0.103956,-0.307324;0.0994125,-0.665465;0.0776798,-0.908541;0.0425156,-0.994522;1.05641e-16
-0.866025;-6.12323e-17,-0.791154;-0.203368,-0.579484;-0.371572,-0.267617;-0.475528,0.0905243;-0.497261,0.433013;-0.433013,0.700629;-0.293893,0.847101;-0.103956,0.847101;0.103956,0.700629;0.293893,0.433013;0.433013,0.0905243;0.497261,-0.267617;0.475528,-0.579484;0.371572,-0.791154;0.203368,-0.866025;5.05322e-16
-0.587785;-9.9076e-17,-0.536969;-0.329057,-0.393305;-0.601217,-0.181636;-0.769421,0.0614403;-0.804585,0.293893;-0.700629,0.475528;-0.475528,0.574941;-0.168204,0.574941;0.168204,0.475528;0.475528,0.293893;0.700629,0.0614403;0.804585,-0.181636;0.769421,-0.393305;0.601217,-0.536969;0.329057,-0.587785;8.17627e-16
-0.207912;-1.19789e-16,-0.189937;-0.397848,-0.13912;-0.726905,-0.0642482;-0.930274,0.0217327;-0.972789,0.103956;-0.847101,0.168204;-0.574941,0.203368;-0.203368,0.203368;0.203368,0.168204;0.574941,0.103956;0.847101,0.0217327;0.972789,-0.0642482;0.930274,-0.13912;0.726905,-0.189937;0.397848,-0.207912;9.88558e-16
0.207912;-1.19789e-16,0.189937;-0.397848,0.13912;-0.726905,0.0642482;-0.930274,-0.0217327;-0.972789,-0.103956;-0.847101,-0.168204;-0.574941,-0.203368;-0.203368,-0.203368;0.203368,-0.168204;0.574941,-0.103956;0.847101,-0.0217327;0.972789,0.0642482;0.930274,0.13912;0.726905,0.189937;0.397848,0.207912;9.88558e-16
0.587785;-9.9076e-17,0.536969;-0.329057,0.393305;-0.601217,0.181636;-0.769421,-0.0614403;-0.804585,-0.293893;-0.700629,-0.475528;-0.475528,-0.574941;-0.168204,-0.574941;0.168204,-0.475528;0.475528,-0.293893;0.700629,-0.0614403;0.804585,0.181636;0.769421,0.393305;0.601217,0.536969;0.329057,0.587785;8.17627e-16
0.866025;-6.12323e-17,0.791154;-0.203368,0.579484;-0.371572,0.267617;-0.475528,-0.0905243;-0.497261,-0.433013;-0.433013,-0.700629;-0.293893,-0.847101;-0.103956,-0.847101;0.103956,-0.700629;0.293893,-0.433013;0.433013,-0.0905243;0.497261,0.267617;0.475528,0.579484;0.371572,0.791154;0.203368,0.866025;5.05322e-16
0.994522;-1.2801e-17,0.908541;-0.0425156,0.665465;-0.0776798,0.307324;-0.0994125,-0.103956;-0.103956,-0.497261;-0.0905243,-0.804585;-0.0614403,-0.972789;-0.0217327,-0.972789;0.0217327,-0.804585;0.0614403,-0.497261;0.0905243,-0.103956;0.103956,0.307324;0.0994125,0.665465;0.0776798,0.908541;0.0425156,0.994522;1.05641e-16
0.951057;3.78437e-17,0.868833;0.125689,0.636381;0.229644,0.293893;0.293893,-0.0994125;0.307324,-0.475528;0.267617,-0.769421;0.181636,-0.930274;0.0642482,-0.930274;-0.0642482,-0.769421;-0.181636,-0.475528;-0.267617,-0.0994125;-0.307324,0.293893;-0.293893,0.636381;-0.229644,0.868833;-0.125689,0.951057;-3.12306e-16
0.743145;8.19449e-17,0.678897;0.27216,0.497261;0.497261,0.229644;0.636381,-0.0776798;0.665465,-0.371572;0.579484,-0.601217;0.393305,-0.726905;0.13912,-0.726905;-0.13912,-0.601217;-0.393305,-0.371572;-0.579484,-0.0776798;-0.665465,0.229644;-0.636381,0.497261;-0.497261,0.678897;-0.27216,0.743145;-6.76252e-16
0.406737;1.11877e-16,0.371572;0.371572,0.27216;0.678897,0.125689;0.868833,-0.0425156;0.908541,-0.203368;0.791154,-0.329057;0.536969,-0.397848;0.189937,-0.397848;-0.189937,-0.329057;-0.536969,-0.203368;-0.791154,-0.0425156;-0.908541,0.125689;-0.868833,0.27216;-0.678897,0.371572;-0.371572,0.406737;-9.23268e-16
1.01064e-15;1.22465e-16,9.23268e-16;0.406737,6.76252e-16;0.743145,3.12306e-16;0.951057,-1.05641e-16;0.994522,-5.05322e-16;0.866025,-8.17627e-16;0.587785,-9.88558e-16;0.207912,-9.88558e-16;-0.207912,-8.17627e-16;-0.587785,-5.05322e-16;-0.866025,-1.05641e-16;-0.994522,3.12306e-16;-0.951057,6.76252e-16;-0.743145,9.23268e-16;-0.406737,1.01064e-15;-1.01064e-15
