-4.56435e-17;4.56435e-17,-4.16975e-17;0.151594,-3.05415e-17;0.276976,-1.41046e-17;0.354466,4.77105e-18;0.370666,2.28218e-17;0.322774,3.69264e-17;0.219072,4.46461e-17;0.0774903,4.46461e-17;-0.0774903,3.69264e-17;-0.219072,2.28218e-17;-0.322774,4.77105e-18;-0.370666,-1.41046e-17;-0.354466,-3.05415e-17;-0.276976,-4.16975e-17;-0.151594,-4.56435e-17;-3.76675e-16
-0.151594;4.16975e-17,-0.138488;0.138488,-0.101436;0.25303,-0.0468451;0.323821,0.0158459;0.33862,0.075797;0.294869,0.122642;0.200132,0.148281;0.0707909,0.148281;-0.0707909,0.122642;-0.200132,0.075797;-0.294869,0.0158459;-0.33862,-0.0468451;-0.323821,-0.101436;-0.25303,-0.138488;-0.138488,-0.151594;-3.44109e-16
-0.276976;3.05415e-17,-0.25303;0.101436,-0.185333;0.185333,-0.0855903;0.237184,0.0289519;0.248024,0.138488;0.215978,0.224078;0.146588,0.270923;0.0518511,0.270923;-0.0518511,0.224078;-0.146588,0.138488;-0.215978,0.0289519;-0.248024,-0.0855903;-0.237184,-0.185333;-0.185333,-0.25303;-0.101436,-0.276976;-2.52045e-16
-0.354466;1.41046e-17,-0.323821;0.0468451,-0.237184;0.0855903,-0.109536;0.109536,0.0370518;0.114542,0.177233;0.0997428,0.286769;0.067697,0.34672;0.0239458,0.34672;-0.0239458,0.286769;-0.067697,0.177233;-0.0997428,0.0370518;-0.114542,-0.109536;-0.109536,-0.237184;-0.0855903,-0.323821;-0.0468451,-0.354466;-1.16399e-16
-0.370666;-4.77105e-18,-0.33862;-0.0158459,-0.248024;-0.0289519,-0.114542;-0.0370518,0.0387452;-0.0387452,0.185333;-0.0337391,0.299875;-0.0228993,0.362566;-0.00809994,0.362566;0.00809994,0.299875;0.0228993,0.185333;0.0337391,0.0387452;0.0387452,-0.114542;0.0370518,-0.248024;0.0289519,-0.33862;0.0158459,-0.370666;3.93732e-17
-0.322774;-2.28218e-17,-0.294869;-0.075797,-0.215978;-0.138488,-0.0997428;-0.177233,0.0337391;-0.185333,0.161387;-0.161387,0.26113;-0.109536,0.315721;-0.0387452,0.315721;0.0387452,0.26113;0.109536,0.161387;0.161387,0.0337391;0.185333,-0.0997428;0.177233,-0.215978;0.138488,-0.294869;0.075797,-0.322774;1.88337e-16
-0.219072;-3.69264e-17,-0.200132;-0.122642,-0.146588;-0.224078,-0.067697;-0.286769,0.0228993;-0.299875,0.109536;-0.26113,0.177233;-0.177233,0.214285;-0.062691,0.214285;0.062691,0.177233;0.177233,0.109536;0.26113,0.0228993;0.299875,-0.067697;0.286769,-0.146588;0.224078,-0.200132;0.122642,-0.219072;3.04736e-16
-0.0774903;-4.46461e-17,-0.0707909;-0.148281,-0.0518511;-0.270923,-0.0239458;-0.34672,0.00809994;-0.362566,0.0387452;-0.315721,0.062691;-0.214285,0.075797;-0.075797,0.075797;0.075797,0.062691;0.214285,0.0387452;0.315721,0.00809994;0.362566,-0.0239458;0.34672,-0.0518511;0.270923,-0.0707909;0.148281,-0.0774903;3.68443e-16
0.0774903;-4.46461e-17,0.0707909;-0.148281,0.0518511;-0.270923,0.0239458;-0.34672,-0.00809994;-0.362566,-0.0387452;-0.315721,-0.062691;-0.214285,-0.075797;-0.075797,-0.075797;0.075797,-0.062691;0.214285,-0.0387452;0.315721,-0.00809994;0.362566,0.0239458;0.34672,0.0518511;0.270923,0.0707909;0.148281,0.0774903;3.68443e-16
0.219072;-3.69264e-17,0.200132;-0.122642,0.146588;-0.224078,0.067697;-0.286769,-0.0228993;-0.299875,-0.109536;-0.26113,-0.177233;-0.177233,-0.214285;-0.062691,-0.214285;0.062691,-0.177233;0.177233,-0.109536;0.26113,-0.0228993;0.299875,0.067697;0.286769,0.146588;0.224078,0.200132;0.122642,0.219072;3.04736e-16
0.322774;-2.28218e-17,0.294869;-0.075797,0.215978;-0.138488,0.0997428;-0.177233,-0.0337391;-0.185333,-0.161387;-0.161387,-0.26113;-0.109536,-0.315721;-0.0387452,-0.315721;0.0387452,-0.26113;0.109536,-0.161387;0.161387,-0.0337391;0.185333,0.0997428;0.177233,0.215978;0.138488,0.294869;0.075797,0.322774;1.88337e-16
0.370666;-4.77105e-18,0.33862;-0.0158459,0.248024;-0.0289519,0.114542;-0.0370518,-0.0387452;-0.0387452,-0.185333;-0.0337391,-0.299875;-0.0228993,-0.362566;-0.00809994,-0.362566;0.00809994,-0.299875;0.0228993,-0.185333;0.0337391,-0.0387452;0.0387452,0.114542;0.0370518,0.248024;0.0289519,0.33862;0.0158459,0.370666;3.93732e-17
