-8.8132e-17;8.8132e-17,-8.05126e-17;0.292709,-5.89718e-17;0.534806,-2.72343e-17;0.68443,9.2123e-18;0.71571,4.4066e-17;0.623237,7.13003e-17;0.423001,8.62061e-17;0.149624,8.62061e-17;-0.149624,7.13003e-17;-0.423001,4.4066e-17;-0.623237,9.2123e-18;-0.71571,-2.72343e-17;-0.68443,-5.89718e-17;-0.534806,-8.05126e-17;-0.292709,-8.8132e-17;-7.27312e-16
-0.292709;8.05126e-17,-0.267403;0.267403,-0.195861;0.48857,-0.0904521;0.625258,0.0305964;0.653834,0.146355;0.569356,0.236807;0.386431,0.286313;0.136688,0.286313;-0.136688,0.236807;-0.386431,0.146355;-0.569356,0.0305964;-0.653834,-0.0904521;-0.625258,-0.195861;-0.48857,-0.267403;-0.267403,-0.292709;-6.64432e-16
-0.534806;5.89718e-17,-0.48857;0.195861,-0.357855;0.357855,-0.165264;0.457973,0.0559025;0.478904,0.267403;0.417027,0.432667;0.283043,0.523119;0.100118,0.523119;-0.100118,0.432667;-0.283043,0.267403;-0.417027,0.0559025;-0.478904,-0.165264;-0.457973,-0.357855;-0.357855,-0.48857;-0.195861,-0.534806;-4.86667e-16
-0.68443;2.72343e-17,-0.625258;0.0904521,-0.457973;0.165264,-0.211501;0.211501,0.0715424;0.221167,0.342215;0.192591,0.553716;0.130715,0.669474;0.0462364,0.669474;-0.0462364,0.553716;-0.130715,0.342215;-0.192591,0.0715424;-0.221167,-0.211501;-0.211501,-0.457973;-0.165264,-0.625258;-0.0904521,-0.68443;-2.24752e-16
-0.71571;-9.2123e-18,-0.653834;-0.0305964,-0.478904;-0.0559025,-0.221167;-0.0715424,0.0748121;-0.0748121,0.357855;-0.065146,0.579022;-0.0442157,0.70007;-0.01564,0.70007;0.01564,0.579022;0.0442157,0.357855;0.065146,0.0748121;0.0748121,-0.221167;0.0715424,-0.478904;0.0559025,-0.653834;0.0305964,-0.71571;7.60248e-17
-0.623237;-4.4066e-17,-0.569356;-0.146355,-0.417027;-0.267403,-0.192591;-0.342215,0.065146;-0.357855,0.311619;-0.311619,0.50421;-0.211501,0.609618;-0.0748121,0.609618;0.0748121,0.50421;0.211501,0.311619;0.311619,0.065146;0.357855,-0.192591;0.342215,-0.417027;0.267403,-0.569356;0.146355,-0.623237;3.63656e-16
-0.423001;-7.13003e-17,-0.386431;-0.236807,-0.283043;-0.432667,-0.130715;-0.553716,0.0442157;-0.579022,0.211501;-0.50421,0.342215;-0.342215,0.413758;-0.121048,0.413758;0.121048,0.342215;0.342215,0.211501;0.50421,0.0442157;0.579022,-0.130715;0.553716,-0.283043;0.432667,-0.386431;0.236807,-0.423001;5.88408e-16
-0.149624;-8.62061e-17,-0.136688;-0.286313,-0.100118;-0.523119,-0.0462364;-0.669474,0.01564;-0.70007,0.0748121;-0.609618,0.121048;-0.413758,0.146355;-0.146355,0.146355;0.146355,0.121048;0.413758,0.0748121;0.609618,0.01564;0.70007,-0.0462364;0.669474,-0.100118;0.523119,-0.136688;0.286313,-0.149624;7.11418e-16
0.149624;-8.62061e-17,0.136688;-0.286313,0.100118;-0.523119,0.0462364;-0.669474,-0.01564;-0.70007,-0.0748121;-0.609618,-0.121048;-0.413758,-0.146355;-0.146355,-0.146355;0.146355,-0.121048;0.413758,-0.0748121;0.609618,-0.01564;0.70007,0.0462364;0.669474,0.100118;0.523119,0.136688;0.286313,0.149624;7.11418e-16
0.423001;-7.13003e-17,0.386431;-0.236807,0.283043;-0.432667,0.130715;-0.553716,-0.0442157;-0.579022,-0.211501;-0.50421,-0.342215;-0.342215,-0.413758;-0.121048,-0.413758;0.121048,-0.342215;0.342215,-0.211501;0.50421,-0.0442157;0.579022,0.130715;0.553716,0.283043;0.432667,0.386431;0.236807,0.423001;5.88408e-16
0.623237;-4.4066e-17,0.569356;-0.146355,0.417027;-0.267403,0.192591;-0.342215,-0.065146;-0.357855,-0.311619;-0.311619,-0.50421;-0.211501,-0.609618;-0.0748121,-0.609618;0.0748121,-0.50421;0.211501,-0.311619;0.311619,-0.065146;0.357855,0.192591;0.342215,0.417027;0.267403,0.569356;0.146355,0.623237;3.63656e-16
0.71571;-9.2123e-18,0.653834;-0.0305964,0.478904;-0.0559025,0.221167;-0.0715424,-0.0748121;-0.0748121,-0.357855;-0.065146,-0.579022;-0.0442157,-0.70007;-0.01564,-0.70007;0.01564,-0.579022;0.0442157,-0.357855;0.065146,-0.0748121;0.0748121,0.221167;0.0715424,0.478904;0.0559025,0.653834;0.0305964,0.71571;7.60248e-17
0.68443;2.72343e-17,0.625258;0.0904521,0.457973;0.165264,0.211501;0.211501,-0.0715424;0.221167,-0.342215;0.192591,-0.553716;0.130715,-0.669474;0.0462364,-0.669474;-0.0462364,-0.553716;-0.130715,-0.342215;-0.192591,-0.0715424;-0.221167,0.211501;-0.211501,0.457973;-0.165264,0.625258;-0.0904521,0.68443;-2.24752e-16
0.534806;5.89718e-17,0.48857;0.195861,0.357855;0.357855,0.165264;0.457973,-0.0559025;0.478904,-0.267403;0.417027,-0.432667;0.283043,-0.523119;0.100118,-0.523119;-0.100118,-0.432667;-0.283043,-0.267403;-0.417027,-0.0559025;-0.478904,0.165264;-0.457973,0.357855;-0.357855,0.48857;-0.195861,0.534806;-4.86667e-16
0.292709;8.05126e-17,0.267403;0.267403,0.195861;0.48857,0.0904521;0.625258,-0.0305964;0.653834,-0.146355;0.569356,-0.236807;0.386431,-0.286313;0.136688,-0.286313;-0.136688,-0.236807;-0.386431,-0.146355;-0.569356,-0.0305964;-0.653834,0.0904521;-0.625258,0.195861;-0.48857,0.267403;-0.267403,0.292709;-6.64432e-16
7.27312e-16;8.8132e-17,6.64432e-16;0.292709,4.86667e-16;0.534806,2.24752e-16;0.68443,-7.60248e-17;0.71571,-3.63656e-16;0.623237,-5.88408e-16;0.423001,-7.11418e-16;0.149624,-7.11418e-16;-0.149624,-5.88408e-16;-0.423001,-3.63656e-16;-0.623237,-7.60248e-17;-0.71571,2.24752e-16;-0.68443,4.86667e-16;-0.534806,6.64432e-16;-0.292709,7.27312e-16;-7.27312e-16
